op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
read,key-0044,3.829,200,True,True,4.449,http://localhost:8002
read,key-0056,19.455,404,True,True,5.449,http://localhost:8002
write,key-0047,4.633,201,True,,,http://localhost:8001
read,key-0047,7.303,200,True,True,0.005,http://localhost:8002
read,key-0093,48.854,404,True,False,,http://localhost:8002
read,key-0051,41.177,404,True,False,,http://localhost:8002
read,key-0076,14.572,200,True,False,,http://localhost:8004
read,key-0011,4.724,404,True,False,,http://localhost:8002
read,key-0010,3.032,404,True,False,,http://localhost:8004
read,key-0071,4.826,200,True,False,,http://localhost:8003
read,key-0068,13.168,404,True,False,,http://localhost:8004
read,key-0079,11.945,200,True,False,,http://localhost:8003
read,key-0010,17.142,404,True,False,,http://localhost:8002
read,key-0055,5.199,200,True,False,,http://localhost:8005
read,key-0028,4.663,404,True,False,,http://localhost:8003
write,key-0077,4.293,201,True,,,http://localhost:8001
read,key-0077,7.514,404,True,True,0.006,http://localhost:8005
read,key-0036,5.61,404,True,False,,http://localhost:8003
read,key-0092,5.624,404,True,False,,http://localhost:8004
read,key-0036,2.772,404,True,False,,http://localhost:8003
read,key-0039,2.711,404,True,False,,http://localhost:8003
read,key-0082,3.525,200,True,False,,http://localhost:8002
read,key-0004,1.558,200,True,False,,http://localhost:8005
read,key-0027,1.596,404,True,False,,http://localhost:8005
read,key-0057,1.91,200,True,False,,http://localhost:8003
read,key-0082,1.571,200,True,False,,http://localhost:8005
read,key-0010,3.053,404,True,False,,http://localhost:8002
read,key-0001,2.341,404,True,False,,http://localhost:8002
read,key-0075,1.983,404,True,False,,http://localhost:8004
read,key-0093,1.357,404,True,False,,http://localhost:8005
read,key-0051,1.293,404,True,False,,http://localhost:8002
read,key-0033,1.534,404,True,False,,http://localhost:8002
read,key-0071,2.711,200,True,False,,http://localhost:8005
read,key-0084,1.732,200,True,False,,http://localhost:8005
read,key-0065,1.573,200,True,False,,http://localhost:8005
read,key-0091,1.856,200,True,False,,http://localhost:8005
read,key-0072,2.625,404,True,False,,http://localhost:8004
read,key-0030,3.853,404,True,False,,http://localhost:8004
read,key-0097,2.875,200,True,False,,http://localhost:8003
read,key-0065,1.808,200,True,False,,http://localhost:8005
write,key-0081,1.374,201,True,,,http://localhost:8001
read,key-0081,1.615,404,True,True,0.003,http://localhost:8002
read,key-0040,3.474,200,True,False,,http://localhost:8003
read,key-0096,1.344,200,True,False,,http://localhost:8002
read,key-0042,1.391,404,True,False,,http://localhost:8004
write,key-0013,1.319,201,True,,,http://localhost:8001
read,key-0013,1.318,200,True,True,0.002,http://localhost:8005
write,key-0090,1.225,201,True,,,http://localhost:8001
read,key-0090,1.671,404,True,True,0.002,http://localhost:8002
read,key-0076,1.645,200,True,False,,http://localhost:8002
read,key-0082,2.153,200,True,False,,http://localhost:8003
read,key-0093,4.955,404,True,False,,http://localhost:8002
read,key-0090,12.998,404,True,True,,http://localhost:8003
read,key-0046,5.7,404,True,False,,http://localhost:8005
read,key-0050,1.826,404,True,False,,http://localhost:8005
read,key-0055,1.719,200,True,False,,http://localhost:8002
