op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
write,key-0023,1228.323,201,True,,,http://localhost:8011
write,key-0003,1237.115,201,True,,,http://localhost:8011
write,key-0091,1227.25,201,True,,,http://localhost:8011
write,key-0088,1227.584,201,True,,,http://localhost:8011
write,key-0092,1227.353,201,True,,,http://localhost:8011
write,key-0024,1244.221,201,True,,,http://localhost:8011
write,key-0055,1226.52,201,True,,,http://localhost:8011
write,key-0054,1232.5,201,True,,,http://localhost:8011
write,key-0090,1228.839,201,True,,,http://localhost:8011
write,key-0014,1224.072,201,True,,,http://localhost:8011
write,key-0051,1223.689,201,True,,,http://localhost:8011
write,key-0080,1217.107,201,True,,,http://localhost:8011
write,key-0049,1223.533,201,True,,,http://localhost:8011
write,key-0094,1227.864,201,True,,,http://localhost:8011
write,key-0019,1230.402,201,True,,,http://localhost:8011
read,key-0069,6.099,200,True,False,285192.844,http://localhost:8012
write,key-0065,1227.811,201,True,,,http://localhost:8011
write,key-0088,1225.173,201,True,,,http://localhost:8011
write,key-0073,1225.673,201,True,,,http://localhost:8011
write,key-0045,1228.856,201,True,,,http://localhost:8011
write,key-0024,1226.975,201,True,,,http://localhost:8011
write,key-0032,1229.945,201,True,,,http://localhost:8011
write,key-0097,1226.959,201,True,,,http://localhost:8011
write,key-0086,1232.581,201,True,,,http://localhost:8011
write,key-0030,1226.668,201,True,,,http://localhost:8011
write,key-0097,1235.698,201,True,,,http://localhost:8011
write,key-0055,1235.465,201,True,,,http://localhost:8011
write,key-0014,1234.055,201,True,,,http://localhost:8011
write,key-0006,1223.189,201,True,,,http://localhost:8011
write,key-0043,1229.734,201,True,,,http://localhost:8011
write,key-0097,1237.786,201,True,,,http://localhost:8011
write,key-0021,1235.998,201,True,,,http://localhost:8011
write,key-0037,1226.917,201,True,,,http://localhost:8011
write,key-0008,1224.246,201,True,,,http://localhost:8011
write,key-0081,1228.064,201,True,,,http://localhost:8011
write,key-0001,1223.135,201,True,,,http://localhost:8011
write,key-0094,1215.463,201,True,,,http://localhost:8011
read,key-0040,4.625,200,True,False,309741.476,http://localhost:8013
write,key-0002,1232.773,201,True,,,http://localhost:8011
write,key-0039,1226.733,201,True,,,http://localhost:8011
write,key-0053,1231.898,201,True,,,http://localhost:8011
write,key-0072,1230.775,201,True,,,http://localhost:8011
write,key-0050,1238.013,201,True,,,http://localhost:8011
write,key-0047,1227.66,201,True,,,http://localhost:8011
write,key-0046,1226.833,201,True,,,http://localhost:8011
write,key-0037,1216.456,201,True,,,http://localhost:8011
write,key-0025,1233.265,201,True,,,http://localhost:8011
write,key-0096,1230.137,201,True,,,http://localhost:8011
write,key-0046,1222.095,201,True,,,http://localhost:8011
write,key-0023,1221.495,201,True,,,http://localhost:8011
write,key-0007,1226.589,201,True,,,http://localhost:8011
read,key-0006,3.063,200,True,False,324483.966,http://localhost:8013
write,key-0015,1224.645,201,True,,,http://localhost:8011
write,key-0002,1227.539,201,True,,,http://localhost:8011
write,key-0044,1221.957,201,True,,,http://localhost:8011
read,key-0081,2.936,200,True,False,326930.409,http://localhost:8013
write,key-0090,1229.029,201,True,,,http://localhost:8011
write,key-0099,1235.073,201,True,,,http://localhost:8011
write,key-0058,1231.811,201,True,,,http://localhost:8011
write,key-0073,1226.176,201,True,,,http://localhost:8011
write,key-0070,1222.868,201,True,,,http://localhost:8011
write,key-0074,1228.581,201,True,,,http://localhost:8011
write,key-0092,1226.238,201,True,,,http://localhost:8011
write,key-0083,1227.624,201,True,,,http://localhost:8011
write,key-0066,1225.64,201,True,,,http://localhost:8011
write,key-0038,1222.746,201,True,,,http://localhost:8011
write,key-0072,1226.158,201,True,,,http://localhost:8011
write,key-0021,1224.312,201,True,,,http://localhost:8011
read,key-0036,4.891,200,True,False,340426.607,http://localhost:8014
write,key-0068,1221.024,201,True,,,http://localhost:8011
write,key-0007,1229.977,201,True,,,http://localhost:8011
write,key-0034,1228.551,201,True,,,http://localhost:8011
write,key-0006,1226.826,201,True,,,http://localhost:8011
write,key-0026,1220.245,201,True,,,http://localhost:8011
write,key-0088,1220.368,201,True,,,http://localhost:8011
write,key-0002,1231.215,201,True,,,http://localhost:8011
write,key-0014,1230.262,201,True,,,http://localhost:8011
read,key-0043,10.732,200,True,False,349005.412,http://localhost:8012
write,key-0097,1231.186,201,True,,,http://localhost:8011
write,key-0009,1223.272,201,True,,,http://localhost:8011
write,key-0028,1230.05,201,True,,,http://localhost:8011
write,key-0062,1231.361,201,True,,,http://localhost:8011
write,key-0090,1226.134,201,True,,,http://localhost:8011
write,key-0042,1219.115,201,True,,,http://localhost:8011
write,key-0049,1228.6,201,True,,,http://localhost:8011
write,key-0066,1234.068,201,True,,,http://localhost:8011
write,key-0072,1222.678,201,True,,,http://localhost:8011
write,key-0087,1227.192,201,True,,,http://localhost:8011
write,key-0039,1224.856,201,True,,,http://localhost:8011
write,key-0071,1233.369,201,True,,,http://localhost:8011
write,key-0032,1227.452,201,True,,,http://localhost:8011
write,key-0044,1223.009,201,True,,,http://localhost:8011
write,key-0040,1225.014,201,True,,,http://localhost:8011
write,key-0003,1223.412,201,True,,,http://localhost:8011
write,key-0017,1228.285,201,True,,,http://localhost:8011
write,key-0092,1229.707,201,True,,,http://localhost:8011
write,key-0015,1229.902,201,True,,,http://localhost:8011
write,key-0068,1243.839,201,True,,,http://localhost:8011
write,key-0083,1231.469,201,True,,,http://localhost:8011
write,key-0091,1236.576,201,True,,,http://localhost:8011
write,key-0090,1219.839,201,True,,,http://localhost:8011
write,key-0051,1223.511,201,True,,,http://localhost:8011
write,key-0044,1225.346,201,True,,,http://localhost:8011
write,key-0054,1227.543,201,True,,,http://localhost:8011
write,key-0042,1259.783,201,True,,,http://localhost:8011
read,key-0013,3.881,200,True,False,380966.4,http://localhost:8012
write,key-0007,1227.271,201,True,,,http://localhost:8011
write,key-0034,1223.757,201,True,,,http://localhost:8011
read,key-0000,2.324,200,True,False,382176.512,http://localhost:8014
write,key-0094,1223.714,201,True,,,http://localhost:8011
write,key-0060,1211.714,201,True,,,http://localhost:8011
write,key-0063,1225.664,201,True,,,http://localhost:8011
read,key-0093,3.988,200,True,False,384606.13,http://localhost:8012
write,key-0025,1227.149,201,True,,,http://localhost:8011
write,key-0043,1217.392,201,True,,,http://localhost:8011
write,key-0068,1231.038,201,True,,,http://localhost:8011
read,key-0022,5.25,200,True,False,387061.27,http://localhost:8015
write,key-0074,1222.349,201,True,,,http://localhost:8011
write,key-0096,1227.414,201,True,,,http://localhost:8011
write,key-0029,1227.731,201,True,,,http://localhost:8011
write,key-0067,1222.3,201,True,,,http://localhost:8011
write,key-0070,1229.024,201,True,,,http://localhost:8011
